BookingID,Date,TeeTime,Course,Players,GreenFee,CartFee,FandB,TotalRevenue,BookingSource,CustomerType,Cancelled,Weather
TN000765,2025-05-31,08:50:00,Pinnacle,4,155.62,137.1,209.26,968.84,Concierge,ResortGuest,No,Clear
TN000766,2025-02-22,10:20:00,Pinnacle,3,255.92,98.57,0.0,866.33,Phone,Public,No,Windy
TN000767,2025-02-17,08:40:00,Pinnacle,2,332.75,67.78,92.06,825.34,Online,Public,No,Clear
TN000768,2025-11-29,10:50:00,Pinnacle,3,216.46,96.48,73.42,819.28,Online,Member,No,Clear
TN000769,2025-01-04,08:40:00,Monument,3,316.89,105.92,0.0,1056.59,Phone,Public,No,Clear
TN000770,2025-02-07,07:10:00,Monument,3,313.47,99.11,182.45,1221.97,Online,Public,No,Clear
TN000771,2025-03-07,06:50:00,Monument,2,299.91,67.96,67.65,735.43,Online,Public,No,Clear
TN000772,2025-09-28,14:30:00,Pinnacle,3,101.42,89.31,0.0,393.57,Online,Public,No,Cloudy
TN000773,2025-01-14,07:00:00,Monument,3,317.68,101.19,0.0,1054.23,Online,Public,No,Clear
TN000774,2025-07-27,13:20:00,Pinnacle,3,101.49,94.29,0.0,398.76,Online,Member,No,Windy
TN000775,2025-09-20,08:40:00,Pinnacle,3,137.34,95.42,173.42,680.86,Phone,Member,No,Windy
TN000776,2025-03-16,08:50:00,Pinnacle,3,316.79,103.2,0.0,1053.57,Walk-up,Public,No,Cloudy
TN000777,2025-07-05,09:00:00,Monument,1,148.38,40.0,0.0,188.38,Walk-up,Public,No,Cloudy
TN000778,2025-02-15,07:10:00,Pinnacle,4,246.54,121.65,60.97,1168.78,Sales/Events,Group,No,Clear
TN000779,2025-09-11,06:50:00,Monument,4,121.2,128.09,134.74,747.63,Online,Member,No,Clear
TN000780,2025-11-12,08:00:00,Monument,4,268.34,133.03,226.3,1432.69,Phone,ResortGuest,No,Clear
TN000781,2025-12-21,08:00:00,Pinnacle,4,230.29,125.25,120.22,1166.63,Online,Member,No,Clear
TN000782,2025-11-25,09:10:00,Monument,4,276.59,135.81,68.27,1310.44,Online,Public,No,Clear
TN000783,2025-03-02,11:00:00,Pinnacle,3,208.48,94.03,130.92,850.39,Phone,Member,No,Clear
TN000784,2025-12-07,06:40:00,Pinnacle,4,246.64,127.16,105.24,1218.96,Phone,Group,No,Windy
TN000785,2025-11-02,07:30:00,Pinnacle,4,240.32,120.24,80.47,1161.99,Online,Member,No,Clear
TN000786,2025-11-25,13:40:00,Pinnacle,3,180.92,96.31,166.22,805.29,Walk-up,Member,No,Cloudy
TN000787,2025-09-27,09:40:00,Monument,4,127.15,140.37,0.0,648.97,Online,Public,No,Clear
TN000788,2025-04-19,09:00:00,Pinnacle,4,205.11,120.32,0.0,940.76,Walk-up,Member,No,Clear
TN000789,2025-11-05,07:20:00,Pinnacle,4,248.75,120.33,0.0,1115.33,Sales/Events,Group,No,Clear
TN000790,2025-03-30,08:20:00,Monument,4,245.04,134.34,0.0,1114.5,Concierge,ResortGuest,No,Windy
TN000791,2025-08-31,13:30:00,Monument,3,102.31,105.24,132.58,544.75,Online,ResortGuest,No,Rain
TN000792,2025-07-03,06:50:00,Pinnacle,3,130.13,91.13,0.0,481.52,Online,Member,No,Clear
TN000793,2025-05-17,14:40:00,Pinnacle,3,87.25,87.22,133.47,482.44,Walk-up,Member,No,Clear
TN000794,2025-11-25,07:40:00,Pinnacle,3,333.2,105.39,126.87,1231.86,Online,Public,No,Clear
TN000795,2025-09-13,08:40:00,Pinnacle,3,152.67,101.62,0.0,559.63,Online,ResortGuest,No,Clear
TN000796,2025-12-30,15:00:00,Monument,3,180.76,89.73,0.0,632.01,Online,ResortGuest,No,Clear
TN000797,2025-03-04,11:50:00,Monument,4,264.22,134.37,0.0,1191.25,Online,Public,No,Clear
TN000798,2025-03-07,07:50:00,Pinnacle,2,298.71,66.52,0.0,663.94,Online,Public,No,Rain
TN000799,2025-04-12,07:10:00,Monument,4,179.04,127.26,120.51,963.93,Online,Member,No,Clear
TN000800,2025-12-28,07:40:00,Monument,3,308.38,99.19,147.27,1171.6,Online,Public,No,Windy
TN000801,2025-03-23,10:20:00,Pinnacle,3,287.64,100.47,60.17,1023.56,Online,Public,No,Clear
TN000802,2025-03-09,15:10:00,Pinnacle,3,198.97,91.89,0.0,688.8,Online,Public,No,Clear
TN000803,2025-11-16,07:30:00,Pinnacle,3,227.77,97.41,0.0,0.0,Phone,Member,Yes,Clear
TN000804,2025-10-27,07:30:00,Monument,4,253.98,132.11,0.0,1148.03,Online,Public,No,Clear
TN000805,2025-05-04,07:10:00,Monument,4,132.91,122.45,0.0,654.09,Sales/Events,Group,No,Cloudy
TN000806,2025-03-20,11:50:00,Pinnacle,3,256.5,100.0,0.0,869.5,Concierge,ResortGuest,No,Cloudy
TN000807,2025-08-10,09:30:00,Pinnacle,2,119.17,64.59,0.0,0.0,Online,Member,Yes,Rain
TN000808,2025-10-03,10:50:00,Monument,3,148.88,95.86,0.0,542.5,Phone,Member,No,Windy
TN000809,2025-12-29,09:10:00,Pinnacle,3,259.95,105.6,0.0,885.45,Online,Public,No,Windy
TN000810,2025-12-08,11:40:00,Pinnacle,3,291.87,99.57,0.0,0.0,Phone,Public,Yes,Rain
TN000811,2025-04-20,11:20:00,Pinnacle,2,230.34,66.24,0.0,526.92,Online,Public,No,Clear
TN000812,2025-12-20,08:20:00,Monument,4,299.6,138.3,0.0,1336.7,Phone,Public,No,Cloudy
TN000813,2025-03-16,06:30:00,Monument,2,310.06,68.28,65.42,753.82,Online,Public,No,Clear
TN000814,2025-08-10,07:40:00,Pinnacle,2,163.8,69.24,0.0,0.0,Online,Public,Yes,Windy
TN000815,2025-12-06,14:30:00,Pinnacle,3,186.99,89.74,0.0,650.71,Phone,Public,No,Cloudy
TN000816,2025-03-09,07:20:00,Monument,3,225.69,94.44,123.37,894.88,Walk-up,Member,No,Clear
TN000817,2025-12-14,12:40:00,Pinnacle,3,177.9,93.77,0.0,0.0,Sales/Events,Group,Yes,Clear
TN000818,2025-11-06,07:50:00,Pinnacle,3,225.33,93.28,140.2,909.47,Phone,Member,No,Clear
TN000819,2025-10-04,07:50:00,Monument,3,184.67,95.84,0.0,649.85,Walk-up,Member,No,Clear
TN000820,2025-12-30,09:00:00,Pinnacle,3,329.27,105.44,0.0,1093.25,Online,Public,No,Clear
TN000821,2025-08-30,07:50:00,Monument,4,127.89,124.09,98.45,734.1,Phone,Group,No,Clear
TN000822,2025-12-06,10:40:00,Monument,4,236.03,134.45,0.0,1078.57,Phone,ResortGuest,No,Clear
TN000823,2025-10-26,10:10:00,Pinnacle,3,176.15,92.14,102.01,722.6,Walk-up,Member,No,Windy
TN000824,2025-03-01,09:30:00,Monument,4,226.3,131.47,0.0,1036.67,Concierge,ResortGuest,No,Clear
TN000825,2025-09-27,08:50:00,Pinnacle,4,174.16,134.89,0.0,831.53,Online,Public,No,Clear
TN000826,2025-06-27,08:00:00,Monument,2,169.56,66.62,0.0,405.74,Phone,Public,No,Cloudy
TN000827,2025-01-18,06:40:00,Pinnacle,3,290.57,98.35,0.0,0.0,Phone,ResortGuest,Yes,Clear
TN000828,2025-06-14,06:40:00,Monument,4,133.55,130.11,0.0,664.31,Sales/Events,Group,No,Clear
TN000829,2025-03-01,08:30:00,Monument,3,274.26,102.66,74.01,999.45,Phone,Public,No,Windy
TN000830,2025-02-05,09:20:00,Monument,3,203.62,95.14,0.0,706.0,Phone,Group,No,Clear
TN000831,2025-09-27,07:50:00,Pinnacle,2,157.87,70.38,0.0,386.12,Concierge,ResortGuest,No,Clear
TN000832,2025-08-10,11:50:00,Monument,4,130.1,132.61,0.0,0.0,Online,Public,Yes,Cloudy
TN000833,2025-05-17,15:00:00,Pinnacle,4,98.43,124.0,0.0,517.72,Online,Public,No,Clear
TN000834,2025-03-23,08:50:00,Monument,2,289.77,67.36,83.73,730.63,Online,Public,No,Windy
TN000835,2025-11-17,07:20:00,Monument,2,297.47,70.0,57.22,722.16,Online,Public,No,Clear
TN000836,2025-11-29,12:40:00,Monument,4,177.74,128.48,0.0,839.44,Walk-up,Member,No,Clear
TN000837,2025-01-13,07:30:00,Pinnacle,3,264.72,101.92,0.0,896.08,Concierge,ResortGuest,No,Windy
TN000838,2025-03-29,10:30:00,Pinnacle,4,241.91,134.73,208.13,1310.5,Phone,ResortGuest,No,Clear
TN000839,2025-12-16,12:50:00,Pinnacle,3,176.53,97.46,125.35,752.4,Online,Member,No,Cloudy
TN000840,2025-02-18,08:50:00,Monument,3,277.46,105.84,65.62,1003.84,Concierge,ResortGuest,No,Clear
TN000841,2025-07-06,06:30:00,Monument,4,147.23,139.66,0.0,728.58,Online,Public,No,Cloudy
TN000842,2025-02-14,12:40:00,Pinnacle,3,245.81,100.37,120.16,957.96,Online,Public,No,Clear
TN000843,2025-02-13,11:20:00,Pinnacle,1,221.07,40.0,0.0,261.07,Online,Member,No,Clear
TN000844,2025-10-27,13:50:00,Monument,4,144.89,121.58,183.45,884.59,Sales/Events,Group,No,Clear
TN000845,2025-05-24,11:10:00,Monument,3,147.07,100.26,0.0,0.0,Walk-up,Public,Yes,Clear
TN000846,2025-07-12,11:30:00,Pinnacle,2,152.77,67.79,0.0,373.33,Walk-up,Public,No,Clear
TN000847,2025-01-24,11:00:00,Monument,4,217.25,122.44,110.8,1102.24,Online,Member,No,Cloudy
TN000848,2025-03-02,09:20:00,Monument,3,217.09,96.81,87.47,835.55,Phone,Member,No,Clear
TN000849,2025-08-06,13:20:00,Pinnacle,4,105.04,129.57,148.74,698.47,Sales/Events,Group,No,Clear
TN000850,2025-08-09,12:20:00,Monument,4,94.64,138.23,0.0,516.79,Phone,ResortGuest,No,Rain
TN000851,2025-04-03,09:20:00,Monument,3,192.02,101.8,0.0,677.86,Concierge,ResortGuest,No,Cloudy
TN000852,2025-07-13,13:40:00,Monument,2,107.42,67.07,0.0,281.91,Online,Public,No,Cloudy
TN000853,2025-07-12,06:50:00,Monument,4,158.25,135.69,0.0,0.0,Online,Public,Yes,Clear
TN000854,2025-06-15,12:20:00,Pinnacle,4,98.05,127.47,242.76,762.43,Online,Member,No,Clear
TN000855,2025-12-11,11:00:00,Pinnacle,4,223.13,135.55,0.0,1028.07,Phone,ResortGuest,No,Clear
TN000856,2025-08-23,06:30:00,Pinnacle,3,178.79,101.93,64.03,702.33,Phone,Public,No,Clear
TN000857,2025-05-11,11:40:00,Pinnacle,3,144.76,103.93,128.04,666.25,Online,Public,No,Clear
TN000858,2025-11-23,07:40:00,Monument,4,274.93,140.68,209.06,1449.46,Concierge,ResortGuest,No,Windy
TN000859,2025-08-30,07:30:00,Pinnacle,3,140.35,93.47,165.99,680.51,Online,Member,No,Cloudy
TN000860,2025-01-16,10:40:00,Pinnacle,4,228.66,120.81,0.0,1035.45,Sales/Events,Group,No,Clear
TN000861,2025-09-23,07:20:00,Pinnacle,3,141.5,96.25,161.33,682.08,Sales/Events,Group,No,Cloudy
TN000862,2025-06-15,11:30:00,Monument,2,140.69,65.93,0.0,0.0,Online,Public,Yes,Clear
TN000863,2025-04-10,07:40:00,Monument,2,254.29,70.01,44.02,622.61,Online,Public,No,Clear
TN000864,2025-11-20,07:10:00,Pinnacle,3,304.65,101.8,74.58,1090.33,Phone,Public,No,Clear
TN000865,2025-06-08,10:30:00,Monument,3,128.47,103.61,110.78,599.8,Concierge,ResortGuest,No,Clear
TN000866,2025-03-09,13:40:00,Pinnacle,4,213.11,134.56,106.27,1093.27,Phone,ResortGuest,No,Clear
TN000867,2025-07-12,08:10:00,Pinnacle,3,157.42,99.16,199.62,771.04,Online,Public,No,Clear
TN000868,2025-01-12,12:30:00,Pinnacle,4,203.15,121.51,139.18,1073.29,Sales/Events,Group,No,Clear
TN000869,2025-12-10,06:40:00,Monument,4,263.58,132.27,59.82,1246.41,Concierge,ResortGuest,No,Clear
TN000870,2025-05-22,12:30:00,Pinnacle,3,100.19,92.49,75.29,468.35,Online,Member,No,Windy
TN000871,2025-12-19,08:20:00,Monument,3,320.57,100.29,0.0,1062.0,Online,Public,No,Clear
TN000872,2025-12-21,12:50:00,Monument,3,206.44,100.52,0.0,719.84,Online,Public,No,Clear
TN000873,2025-11-29,06:50:00,Monument,4,258.67,130.09,130.36,1295.13,Sales/Events,Group,No,Clear
TN000874,2025-10-13,13:50:00,Pinnacle,3,132.32,92.7,0.0,489.66,Online,Member,No,Cloudy
TN000875,2025-12-07,10:20:00,Pinnacle,3,211.51,94.51,0.0,729.04,Online,Member,No,Clear
TN000876,2025-01-25,11:00:00,Pinnacle,1,212.96,40.0,23.43,276.39,Phone,Member,No,Clear
TN000877,2025-02-02,10:40:00,Monument,3,218.26,102.36,67.0,824.14,Concierge,ResortGuest,No,Cloudy
TN000878,2025-04-27,08:40:00,Monument,4,216.5,130.6,0.0,996.6,Walk-up,Public,No,Clear
TN000879,2025-06-14,08:50:00,Monument,3,160.75,101.25,0.0,583.5,Online,Public,No,Cloudy
TN000880,2025-05-31,06:50:00,Monument,2,152.76,66.38,0.0,371.9,Online,Public,No,Cloudy
TN000881,2025-11-21,07:10:00,Monument,2,323.0,67.13,50.13,763.26,Walk-up,Public,No,Cloudy
TN000882,2025-12-14,08:30:00,Pinnacle,2,307.5,69.28,82.59,766.87,Online,Public,No,Clear
TN000883,2025-06-22,09:40:00,Monument,3,106.69,95.89,60.57,476.53,Phone,Group,No,Clear
TN000884,2025-08-24,09:10:00,Pinnacle,3,103.78,95.35,181.94,588.63,Online,Member,No,Cloudy
TN000885,2025-02-22,08:50:00,Pinnacle,4,260.29,138.18,181.27,1360.61,Concierge,ResortGuest,No,Clear
TN000886,2025-01-19,13:30:00,Pinnacle,2,194.69,64.86,0.0,454.24,Walk-up,Member,No,Clear
TN000887,2025-10-04,12:50:00,Monument,2,178.48,69.13,52.49,478.58,Online,Public,No,Clear
TN000888,2025-09-27,13:20:00,Monument,4,106.63,133.5,94.32,654.34,Phone,ResortGuest,No,Clear
TN000889,2025-11-13,10:10:00,Monument,3,269.01,106.0,0.0,0.0,Phone,Public,Yes,Clear
TN000890,2025-11-26,08:00:00,Pinnacle,3,258.61,97.29,88.17,961.29,Phone,Member,No,Clear
TN000891,2025-11-16,06:30:00,Monument,3,275.67,102.37,170.45,1099.83,Walk-up,Public,No,Clear
TN000892,2025-11-26,06:30:00,Pinnacle,3,321.16,104.25,0.0,1067.73,Online,Public,No,Clear
TN000893,2025-11-08,08:30:00,Pinnacle,1,301.04,40.0,58.12,399.16,Online,Public,No,Cloudy
TN000894,2025-05-04,09:10:00,Pinnacle,2,111.54,63.64,0.0,286.72,Online,Member,No,Clear
TN000895,2025-08-23,09:40:00,Pinnacle,3,137.74,101.35,0.0,514.57,Online,Public,No,Clear
TN000896,2025-05-18,07:40:00,Monument,2,116.57,61.24,0.0,294.38,Walk-up,Member,No,Clear
TN000897,2025-03-30,11:10:00,Monument,1,268.21,40.0,58.02,366.23,Online,Public,No,Cloudy
TN000898,2025-01-01,13:30:00,Pinnacle,4,186.22,140.29,0.0,885.17,Concierge,ResortGuest,No,Clear
TN000899,2025-05-24,09:20:00,Pinnacle,4,124.88,131.52,118.91,749.95,Concierge,ResortGuest,No,Clear
TN000900,2025-03-30,07:10:00,Monument,4,237.33,121.03,0.0,1070.35,Walk-up,Member,No,Clear
TN000901,2025-07-19,10:00:00,Monument,3,114.28,98.2,62.85,503.89,Online,ResortGuest,No,Cloudy
TN000902,2025-08-22,08:00:00,Monument,4,126.68,124.49,100.23,731.44,Phone,Group,No,Cloudy
TN000903,2025-11-02,12:00:00,Monument,3,259.36,99.51,171.57,1049.16,Phone,Public,No,Clear
TN000904,2025-11-22,11:30:00,Pinnacle,4,208.2,123.91,0.0,956.71,Online,Member,No,Windy
TN000905,2025-03-30,07:30:00,Pinnacle,3,311.81,100.28,0.0,0.0,Online,Public,Yes,Clear
TN000906,2025-07-20,09:40:00,Monument,4,119.39,121.8,0.0,0.0,Online,Group,Yes,Windy
TN000907,2025-01-19,07:30:00,Pinnacle,4,311.02,136.36,219.68,1600.12,Online,Public,No,Cloudy
TN000908,2025-01-13,07:10:00,Monument,4,320.28,137.06,0.0,1418.18,Phone,Public,No,Clear
TN000909,2025-03-10,07:00:00,Monument,3,245.05,90.78,168.08,994.01,Phone,Member,No,Clear
TN000910,2025-02-15,08:50:00,Pinnacle,2,335.11,69.88,0.0,740.1,Online,Public,No,Clear
TN000911,2025-05-31,08:00:00,Monument,4,132.99,132.29,149.06,813.31,Concierge,ResortGuest,No,Clear
TN000912,2025-02-07,07:50:00,Monument,3,293.55,104.8,0.0,985.45,Walk-up,Public,No,Clear
TN000913,2025-05-04,13:20:00,Monument,3,123.83,104.76,0.0,476.25,Online,Public,No,Clear
TN000914,2025-11-29,09:20:00,Pinnacle,2,270.95,66.74,56.01,664.65,Online,Public,No,Clear
TN000915,2025-05-24,14:20:00,Pinnacle,3,86.31,90.71,142.52,492.16,Phone,ResortGuest,No,Clear
TN000916,2025-02-08,13:20:00,Monument,2,202.57,70.54,0.0,475.68,Phone,ResortGuest,No,Clear
TN000917,2025-01-18,07:30:00,Pinnacle,4,257.31,122.91,222.63,1374.78,Online,Member,No,Clear
TN000918,2025-02-23,07:50:00,Pinnacle,2,294.02,68.18,0.0,656.22,Online,Public,No,Cloudy
TN000919,2025-07-25,12:20:00,Monument,4,120.63,137.53,0.0,620.05,Walk-up,Public,No,Clear
TN000920,2025-01-25,10:50:00,Pinnacle,4,272.54,135.68,126.06,1351.9,Phone,Public,No,Cloudy
TN000921,2025-11-14,09:00:00,Pinnacle,2,244.48,62.08,0.0,0.0,Walk-up,Member,Yes,Clear
TN000922,2025-12-02,07:40:00,Pinnacle,3,233.52,95.88,0.0,796.44,Online,Member,No,Clear
TN000923,2025-12-13,07:30:00,Monument,3,292.35,103.49,0.0,980.54,Online,Public,No,Cloudy
TN000924,2025-01-02,10:10:00,Pinnacle,2,212.43,60.09,0.0,484.95,Online,Member,No,Clear
TN000925,2025-03-14,09:10:00,Monument,4,255.18,137.13,0.0,1157.85,Online,Public,No,Clear
TN000926,2025-10-12,06:40:00,Monument,3,247.17,98.43,114.99,954.93,Phone,Public,No,Clear
TN000927,2025-03-16,08:00:00,Pinnacle,4,266.99,124.84,0.0,1192.8,Phone,Group,No,Clear
TN000928,2025-10-12,08:10:00,Pinnacle,2,263.0,67.37,0.0,593.37,Phone,Public,No,Clear
TN000929,2025-09-14,10:20:00,Monument,3,106.01,91.85,135.61,545.49,Phone,Group,No,Clear
TN000930,2025-03-17,07:10:00,Pinnacle,3,232.47,91.37,0.0,788.78,Online,Member,No,Rain
TN000931,2025-12-29,07:50:00,Monument,3,302.7,102.51,0.0,1010.61,Online,Public,No,Clear
TN000932,2025-12-27,08:10:00,Monument,4,264.3,138.17,0.0,0.0,Phone,ResortGuest,Yes,Windy
TN000933,2025-01-11,07:00:00,Monument,3,241.4,91.06,0.0,0.0,Phone,Group,Yes,Windy
TN000934,2025-06-04,10:50:00,Monument,3,140.15,104.6,0.0,525.05,Online,Public,No,Cloudy
TN000935,2025-05-06,14:50:00,Monument,4,96.79,125.04,157.83,670.03,Online,Public,No,Windy
TN000936,2025-10-13,07:40:00,Pinnacle,4,234.62,132.66,0.0,1071.14,Online,Public,No,Clear
TN000937,2025-12-22,09:50:00,Pinnacle,4,263.32,130.79,0.0,1184.07,Online,Public,No,Clear
TN000938,2025-01-10,07:30:00,Monument,4,215.13,126.98,0.0,987.5,Phone,Member,No,Cloudy
TN000939,2025-06-21,10:30:00,Monument,2,133.06,69.44,0.0,335.56,Walk-up,Public,No,Clear
TN000940,2025-02-09,10:20:00,Pinnacle,2,262.79,69.62,0.0,595.2,Phone,Public,No,Cloudy
TN000941,2025-11-25,13:20:00,Monument,4,223.47,132.1,0.0,1025.98,Walk-up,Public,No,Clear
TN000942,2025-03-18,13:00:00,Pinnacle,3,188.63,95.55,139.67,801.11,Online,Member,No,Cloudy
TN000943,2025-02-22,12:30:00,Monument,2,218.0,66.2,64.65,566.85,Phone,Public,No,Clear
TN000944,2025-11-23,13:10:00,Monument,4,227.35,133.31,202.56,1245.27,Online,Public,No,Clear
TN000945,2025-11-16,11:20:00,Monument,4,243.28,134.02,0.0,0.0,Concierge,ResortGuest,Yes,Clear
TN000946,2025-05-04,09:30:00,Monument,3,134.78,98.88,0.0,0.0,Online,Public,Yes,Clear
TN000947,2025-04-12,09:20:00,Monument,3,178.43,97.95,0.0,633.24,Concierge,ResortGuest,No,Clear
TN000948,2025-06-19,13:10:00,Monument,3,94.86,91.94,0.0,376.52,Online,Member,No,Clear
TN000949,2025-08-17,10:10:00,Pinnacle,4,121.71,120.71,0.0,607.55,Phone,Group,No,Clear
TN000950,2025-01-11,06:40:00,Monument,3,305.03,100.05,0.0,1015.14,Walk-up,Public,No,Windy
TN000951,2025-02-03,07:00:00,Pinnacle,2,271.13,60.61,0.0,0.0,Sales/Events,Group,Yes,Clear
TN000952,2025-03-01,09:20:00,Monument,3,226.33,91.2,0.0,770.19,Sales/Events,Group,No,Cloudy
TN000953,2025-01-15,07:10:00,Pinnacle,4,320.09,131.38,126.15,1537.89,Online,Public,No,Clear
TN000954,2025-12-14,07:40:00,Monument,3,258.4,101.34,134.25,1010.79,Concierge,ResortGuest,No,Clear
TN000955,2025-04-20,07:10:00,Pinnacle,3,236.63,100.84,80.5,891.23,Online,Public,No,Clear
TN000956,2025-12-12,06:50:00,Pinnacle,2,279.36,68.15,58.54,685.41,Phone,ResortGuest,No,Clear
TN000957,2025-09-20,11:50:00,Pinnacle,4,153.36,141.44,224.9,979.78,Online,Public,No,Clear
TN000958,2025-02-01,07:20:00,Pinnacle,3,310.0,105.63,151.4,1187.03,Walk-up,Public,No,Clear
TN000959,2025-04-13,13:40:00,Monument,4,127.08,128.74,0.0,637.06,Phone,Member,No,Clear
TN000960,2025-12-17,07:10:00,Pinnacle,4,238.8,128.36,0.0,1083.56,Online,Member,No,Clear
TN000961,2025-11-24,08:10:00,Pinnacle,2,331.64,69.94,0.0,733.22,Online,Public,No,Clear
TN000962,2025-07-05,14:50:00,Monument,4,102.3,126.84,64.89,600.93,Online,Public,No,Rain
TN000963,2025-10-19,14:40:00,Pinnacle,2,149.39,62.65,76.74,438.17,Online,Public,No,Clear
TN000964,2025-07-07,11:00:00,Monument,3,111.61,94.24,0.0,429.07,Phone,Member,No,Cloudy
TN000965,2025-05-24,10:20:00,Pinnacle,3,111.8,92.64,92.37,520.41,Walk-up,Member,No,Clear
TN000966,2025-08-16,12:00:00,Pinnacle,3,125.75,99.85,0.0,477.1,Phone,ResortGuest,No,Clear
TN000967,2025-02-08,08:30:00,Monument,2,299.75,65.85,75.31,740.66,Online,Public,No,Windy
TN000968,2025-02-15,06:40:00,Pinnacle,2,310.97,65.79,98.47,786.2,Online,Public,No,Clear
TN000969,2025-06-28,08:40:00,Pinnacle,3,160.06,103.26,119.99,703.43,Online,Public,No,Windy
TN000970,2025-04-06,10:30:00,Pinnacle,2,222.91,69.04,116.56,631.42,Online,Public,No,Cloudy
TN000971,2025-08-10,08:30:00,Monument,3,157.66,100.34,0.0,573.32,Walk-up,Public,No,Cloudy
TN000972,2025-11-29,07:50:00,Monument,4,245.77,138.06,178.54,1299.68,Phone,ResortGuest,No,Clear
TN000973,2025-04-10,13:20:00,Pinnacle,2,194.92,67.36,121.13,578.33,Online,Public,No,Clear
TN000974,2025-12-27,08:10:00,Pinnacle,2,254.95,69.74,0.0,579.64,Concierge,ResortGuest,No,Cloudy
TN000975,2025-07-06,10:20:00,Monument,4,136.62,131.71,0.0,678.19,Online,Public,No,Clear
TN000976,2025-11-22,13:40:00,Pinnacle,4,244.05,131.3,0.0,1107.5,Walk-up,Public,No,Clear
TN000977,2025-08-16,13:00:00,Pinnacle,3,132.57,105.66,0.0,503.37,Online,Public,No,Clear
TN000978,2025-01-12,08:50:00,Pinnacle,3,289.12,104.49,0.0,971.85,Online,Public,No,Clear
TN000979,2025-04-13,09:50:00,Monument,3,208.73,101.32,104.07,831.58,Online,Public,No,Clear
TN000980,2025-01-26,06:40:00,Monument,4,313.68,139.23,182.08,1576.03,Online,Public,No,Windy
TN000981,2025-06-21,09:10:00,Monument,3,130.22,100.66,0.0,491.32,Phone,ResortGuest,No,Clear
TN000982,2025-09-19,07:50:00,Monument,4,118.31,128.39,0.0,601.63,Online,Member,No,Clear
TN000983,2025-01-24,08:30:00,Pinnacle,3,241.73,91.44,121.01,937.64,Online,Member,No,Clear
TN000984,2025-08-03,08:10:00,Monument,3,140.53,95.33,132.26,649.18,Sales/Events,Group,No,Clear
TN000985,2025-08-24,09:20:00,Monument,2,131.53,65.98,0.0,329.04,Online,Public,No,Windy
TN000986,2025-11-21,08:00:00,Pinnacle,4,293.77,132.52,196.72,1504.32,Online,Public,No,Clear
TN000987,2025-08-02,10:50:00,Pinnacle,3,139.58,104.65,67.45,590.84,Online,Public,No,Clear
TN000988,2025-10-19,07:10:00,Monument,3,243.09,103.4,115.1,947.77,Online,Public,No,Cloudy
TN000989,2025-06-08,08:00:00,Pinnacle,2,158.72,68.23,0.0,385.67,Online,Public,No,Clear
TN000990,2025-10-11,12:00:00,Monument,4,187.07,138.65,113.89,1000.82,Online,Public,No,Clear
TN000991,2025-01-29,08:50:00,Pinnacle,4,241.29,120.57,185.19,1270.92,Phone,Member,No,Clear
TN000992,2025-10-14,09:00:00,Monument,3,220.05,103.98,163.1,927.23,Walk-up,Public,No,Clear
TN000993,2025-11-10,11:10:00,Pinnacle,3,281.54,99.58,153.91,1098.11,Online,Public,No,Clear
TN000994,2025-02-07,06:50:00,Monument,3,316.08,102.44,0.0,1050.68,Online,Public,No,Clear
TN000995,2025-02-22,12:10:00,Pinnacle,3,183.57,96.43,148.71,795.85,Phone,Member,No,Clear
TN000996,2025-01-28,12:40:00,Pinnacle,1,222.25,40.0,0.0,262.25,Online,Public,No,Clear
TN000997,2025-08-10,07:30:00,Pinnacle,3,135.66,96.97,0.0,503.95,Online,Member,No,Cloudy
TN000998,2025-04-22,07:10:00,Monument,4,183.57,122.04,0.0,856.32,Phone,Group,No,Clear
TN000999,2025-12-13,07:50:00,Monument,2,217.38,62.99,0.0,497.75,Online,Member,No,Clear
TN001000,2025-11-01,08:00:00,Monument,4,293.56,139.37,212.46,1526.07,Online,Public,No,Clear
TN001001,2025-12-09,07:20:00,Pinnacle,4,236.57,125.45,0.0,1071.73,Phone,Member,No,Clear
TN001002,2025-11-27,09:00:00,Monument,2,294.56,67.65,0.0,656.77,Online,Public,No,Cloudy
TN001003,2025-03-23,12:40:00,Monument,3,226.75,102.7,95.18,878.13,Online,Public,No,Clear
TN001004,2025-01-07,06:30:00,Pinnacle,4,295.37,132.36,0.0,1313.84,Online,Public,No,Clear
TN001005,2025-12-05,13:30:00,Monument,2,204.9,67.12,106.79,583.71,Online,Public,No,Clear
TN001006,2025-06-22,10:00:00,Monument,3,133.43,98.39,200.85,699.53,Online,Public,No,Windy
TN001007,2025-04-19,08:10:00,Monument,4,198.58,130.03,0.0,924.35,Phone,Group,No,Clear
TN001008,2025-12-14,11:10:00,Pinnacle,3,275.37,104.83,118.57,1049.51,Online,Public,No,Clear
TN001009,2025-05-04,12:10:00,Pinnacle,4,108.15,130.61,226.13,789.34,Phone,ResortGuest,No,Clear
TN001010,2025-08-24,06:40:00,Pinnacle,3,144.02,105.49,0.0,537.55,Phone,ResortGuest,No,Rain
